0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
union 0.0005551675352352299 0.0022454148628500603 0.00037162500178665865 0.00019730900867400756 0.00018045190312310685
seek 0.00023281219219541897 0.00030537642134760817 0.0002572788473907637 0.00013659854446662062 0.00019334132477475736
decemb 0.001164060960977095 0.000485009610375613 0.00037162500178665865 0.00019730900867400756 0.0007926994315765051
like 0.0007879797274306489 0.001005945858556827 0.0012578076983548448 0.0006678151062812564 0.000315790830465437
forecast 0.0005372589050663515 0.001005945858556827 0.0015722596229435558 0.0008347688828515706 0.0005864686851500973
bought 0.00014326904135102705 0.0006107528426952163 0.0011291682746594628 0.0005995158340479461 0.00011600479486485442
possibl 0.0005909847955729866 0.0007364960750148198 0.0005717307719794748 0.00030355232103693473 0.00030290140881378654
petroleum 0.003187736170060352 1.7963318902800482e-05 2.8586538598973743e-05 1.5177616051846737e-05 0.000367348517072039
next 0.000841705617937284 0.0011316890908764303 0.0010148221202635678 0.0005388053698405592 0.0003866826495495147
plant 0.0004477157542219596 0.002550791284197668 1.4293269299486872e-05 7.588808025923368e-06 0.000367348517072039
area 0.0010028832894571893 0.002568754603100469 7.146634649743435e-05 3.794404012961684e-05 0.0002964566979879613
deal 0.00039398986371532444 0.0002874131024448077 0.00032874519388819806 0.00017454258459623746 0.0001288942165165049
ask 0.0008775228782750407 0.0008981659451400241 0.0011291682746594628 0.0005995158340479461 0.0002126754572522331
dure 0.0008596142481061623 0.0012035423664876323 0.0006860769263753698 0.0003642627852443217 0.0005478004201951458
soviet 0.00034026397320868925 0.004634536276922524 4.2879807898460615e-05 2.2766424077770105e-05 6.444710825825245e-06
quarterli 1.7908630168878382e-05 3.5926637805600965e-05 5.717307719794749e-05 3.0355232103693473e-05 0.0017787401879277678
previous 0.00025072082236429733 0.00025148646463920676 0.00011434615439589497 6.0710464207386946e-05 0.0006509157934083497
crop 1.7908630168878382e-05 0.005011765973881335 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
howev 0.0005551675352352299 0.0011137257719736299 0.0006860769263753698 0.0003642627852443217 0.0004575744686335924
director 0.00023281219219541897 0.00035926637805600963 0.00027157211669025054 0.000144187352492544 0.00034801438459456323
earli 0.0007879797274306489 0.0006826061183064183 0.0013864471220502265 0.0007361143785145668 0.00040601678202699046
fell 0.0013073300023281218 0.000485009610375613 0.0009004759658676729 0.0004780949056331722 0.000631581660930874
usair 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 1.288942165165049e-05
payabl 1.7908630168878382e-05 1.7963318902800482e-05 2.8586538598973743e-05 1.5177616051846737e-05 0.001630511838933787
domest 0.0014326904135102706 0.0005927895237924159 0.001243514429055358 0.0006602262982553331 0.00038023793872368945
suppli 0.001683411235874568 0.0011316890908764303 0.0009433557737661335 0.0005008613297109423 9.667066238737868e-05
file 3.5817260337756763e-05 0.00014370655122240386 1.4293269299486872e-05 7.588808025923368e-06 0.00027712256551048553
move 0.0007700710972617705 0.0005388995670840144 0.0012149278904563842 0.0006450486822034863 0.0002126754572522331
hous 0.000841705617937284 0.0011316890908764303 0.0013578605834512528 0.00072093676246272 0.00016111777064563114
requir 0.0003044467128709325 0.0007005694372092188 0.0008004230807712648 0.0004249732494517086 0.00039312736037534
call 0.0008954315084439192 0.0005568628859868149 0.0012006346211568973 0.000637459874177563 0.00013533892734233016
still 0.0006447106860796218 0.0009161292640428245 0.0010434086588625416 0.0005539829858924059 0.0002577884330330098
extraordinari 5.3725890506635145e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 0.001630511838933787
half 0.0005730761654041082 0.0003413030591532091 0.0004573846175835799 0.00024284185682954778 0.0010053748888287383
condit 0.00042980712405308116 0.0004670462914728125 0.0005002644254820405 0.0002656082809073179 0.00018045190312310685
usda 3.5817260337756763e-05 0.004706389552533726 1.4293269299486872e-05 7.588808025923368e-06 6.444710825825245e-06
june 0.0004477157542219596 0.0008263126695288222 0.00044309134828409303 0.0002352530488036244 0.0008378124073572819
pari 5.3725890506635145e-05 0.0001975965079308053 0.0034017980932778756 0.0018061363101697617 1.9334132477475734e-05
prefer 8.954315084439192e-05 0.00012574323231960338 0.00012863942369538184 6.829927223331031e-05 0.0007282523233182527
show 0.0006984365765862569 0.0008802026262372236 0.0010148221202635678 0.0005388053698405592 0.0005478004201951458
full 0.00010745178101327029 0.00021555982683360577 0.00032874519388819806 0.00017454258459623746 0.001205160924429321
public 0.00025072082236429733 0.0003233397402504087 0.00042879807898460616 0.00022766424077770103 0.0006444710825825246
consid 0.00039398986371532444 0.0007005694372092188 0.0006431971184769092 0.0003414963611665516 0.0001288942165165049
save 0.00014326904135102705 0.0006107528426952163 7.146634649743435e-05 3.794404012961684e-05 0.00045112975780776715
averag 0.0013073300023281218 0.0008802026262372236 0.0009004759658676729 0.0004780949056331722 0.00026423314385883506
offic 0.00017908630168878383 0.0005927895237924159 0.0001429326929948687 7.588808025923368e-05 0.0004382403361561167
feb 0.00014326904135102705 0.00023352314573640625 7.146634649743435e-05 3.794404012961684e-05 0.0012760527435133986
subject 8.954315084439192e-05 0.00014370655122240386 0.00017151923159384246 9.106569631108042e-05 0.0002835672763363108
high 0.0006984365765862569 0.0008083493506260217 0.0010577019281620284 0.0005615717939183293 0.0002706778546846603
resourc 0.0006805279464173785 8.981659451400241e-05 5.717307719794749e-05 3.0355232103693473e-05 0.0005864686851500973
gulf 0.0020774010995898923 0.0011137257719736299 0.0003573317324871718 0.0001897202006480842 0.00023845430055553408
contract 0.0013073300023281218 0.0010957624530708295 0.0007575432728728042 0.0004022068253739385 0.00020623074642640783
name 0.00025072082236429733 7.185327561120193e-05 8.575961579692123e-05 4.553284815554021e-05 0.0008120335640539809
reflect 0.00035817260337756766 0.00030537642134760817 0.0005717307719794748 0.00030355232103693473 0.0009924854671770878
second 0.0007163452067551353 0.00021555982683360577 0.00027157211669025054 0.000144187352492544 0.0008507018290089324
anoth 0.00021490356202654058 0.0006466794805008174 0.0007003701956748567 0.000371851593270245 0.0002577884330330098
sever 0.0007879797274306489 0.0006646427994036179 0.0005431442333805011 0.000288374704985088 0.0002577884330330098
member 0.001504324934185784 0.0008263126695288222 0.0004573846175835799 0.00024284185682954778 6.444710825825245e-05
distribut 0.00012536041118214867 0.00016166987012520434 2.8586538598973743e-05 1.5177616051846737e-05 0.0010698219970869908
support 0.0007700710972617705 0.0010957624530708295 0.001100581736060489 0.0005843382179960994 9.667066238737868e-05
reuter 0.000841705617937284 0.000934092582945625 0.0004145048096851193 0.0002200754327517777 0.00021912016807805834
discontinu 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 0.0014822834899398064
trust 0.00014326904135102705 1.7963318902800482e-05 0.0004859711561825536 0.00025801947288139453 0.0007733652990990294
saudi 0.003187736170060352 0.00017963318902800482 0.0005145576947815274 0.00027319708893324123 0.00011600479486485442
allow 0.0010566091799638245 0.0006646427994036179 0.0005145576947815274 0.00027319708893324123 0.0002835672763363108
provis 7.163452067551353e-05 0.0005927895237924159 0.00011434615439589497 6.0710464207386946e-05 0.0010698219970869908
held 0.0002865380827020541 0.00025148646463920676 0.00044309134828409303 0.0002352530488036244 0.0002577884330330098
follow 0.000752162467092892 0.0008981659451400241 0.0004859711561825536 0.00025801947288139453 0.0002448990113813593
drop 0.0011998782213148516 0.0005927895237924159 0.0009862355816645941 0.0005236277537887124 0.000341569673768738
treasuri 0.00023281219219541897 8.981659451400241e-05 0.0029587067449937826 0.0015708832613661372 1.9334132477475734e-05
store 1.7908630168878382e-05 0.0003233397402504087 1.4293269299486872e-05 7.588808025923368e-06 0.0008249229857056313
open 0.0005372589050663515 0.0004670462914728125 0.0011434615439589496 0.0006071046420738695 0.0002706778546846603
action 0.00039398986371532444 0.0005927895237924159 0.0009004759658676729 0.0004780949056331722 0.00022556487890388358
previou 0.0006626193162485002 0.0010418724963624278 0.0005145576947815274 0.00027319708893324123 0.0005478004201951458
pacif 0.000608893425741865 0.00021555982683360577 1.4293269299486872e-05 7.588808025923368e-06 0.00041246149285281567
give 0.0002865380827020541 0.0003951930158616106 0.000557437502679988 0.0002959635130110114 0.00030290140881378654
demand 0.0017550457565500815 0.0006107528426952163 0.0009290625044666467 0.000493272521685019 0.00019334132477475736
alreadi 0.0005372589050663515 0.0005568628859868149 0.0004573846175835799 0.00024284185682954778 0.00015467305981980588
target 0.00039398986371532444 0.0007544593939176202 0.0016151394308420164 0.0008575353069293406 0.00019334132477475736
declar 0.00016117767151990544 1.7963318902800482e-05 7.146634649743435e-05 3.794404012961684e-05 0.0013469445625974763
payout 3.5817260337756763e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 0.0014822834899398064
european 0.0002865380827020541 0.0010598358152652284 0.0012863942369538185 0.0006829927223331032 9.022595156155343e-05
execut 0.00025072082236429733 0.00021555982683360577 0.0002001057701928162 0.00010624331236292716 0.00040601678202699046
intervent 5.3725890506635145e-05 0.0008981659451400241 0.002529908666009176 0.0013432190205884362 6.444710825825245e-06
insur 0.00010745178101327029 7.185327561120193e-05 0.0001572259622943556 8.347688828515704e-05 0.0006702499258858255
vote 7.163452067551353e-05 0.00025148646463920676 5.717307719794749e-05 3.0355232103693473e-05 0.0004317956253302914
might 0.00042980712405308116 0.0006287161615980168 0.0006574903877763961 0.0003490851691924749 0.00014822834899398064
believ 0.0006268020559107434 0.00030537642134760817 0.0007146634649743436 0.0003794404012961684 0.00023200958972970884
sign 0.0005909847955729866 0.0003233397402504087 0.0004573846175835799 0.00024284185682954778 7.733652990990294e-05
line 0.0005909847955729866 0.00030537642134760817 0.00037162500178665865 0.00019730900867400756 0.0004253509145044662
divis 7.163452067551353e-05 7.185327561120193e-05 0.0001429326929948687 7.588808025923368e-05 0.0003995720712011652
committe 0.0005551675352352299 0.0013652122366128365 0.0009862355816645941 0.0005236277537887124 2.577884330330098e-05
fourth 0.0003223553430398109 0.00017963318902800482 7.146634649743435e-05 3.794404012961684e-05 0.0011342691053452432
baker 0.00014326904135102705 3.5926637805600965e-05 0.001901004816831754 0.001009311467447808 1.9334132477475734e-05
properti 0.00042980712405308116 3.5926637805600965e-05 1.4293269299486872e-05 7.588808025923368e-06 0.0008055888532281556
privat 0.00046562438439083794 0.0008263126695288222 0.0005002644254820405 0.0002656082809073179 0.0001997860356005826
discuss 0.0006447106860796218 0.0006107528426952163 0.0006574903877763961 0.0003490851691924749 3.866826495495147e-05
option 0.0005551675352352299 0.0005568628859868149 0.0005717307719794748 0.00030355232103693473 0.00010956008403902917
explor 0.0026146600046562437 3.5926637805600965e-05 5.717307719794749e-05 3.0355232103693473e-05 0.00012244950569067966
order 0.0002865380827020541 0.00025148646463920676 0.00044309134828409303 0.0002352530488036244 0.0006766946367116508
economi 0.0007879797274306489 0.00012574323231960338 0.0019867644326286753 0.0010548443156033482 0.00016111777064563114
fed 3.5817260337756763e-05 3.5926637805600965e-05 0.0029872932835927563 0.001586060877417984 6.444710825825245e-06
holder 3.5817260337756763e-05 1.7963318902800482e-05 7.146634649743435e-05 3.794404012961684e-05 0.0007733652990990294
commun 0.00016117767151990544 0.0008083493506260217 0.0003001586552892243 0.00015936496854439074 0.0003866826495495147
much 0.0007700710972617705 0.0007364960750148198 0.0008575961579692123 0.00045532848155540207 0.00023845430055553408
start 0.0004835330145597163 0.0005029729292784135 0.0007003701956748567 0.000371851593270245 0.00037379322789786424
ago 0.0006447106860796218 0.0011137257719736299 0.0002429855780912768 0.00012900973644069727 0.0004962427335885439
activ 0.00046562438439083794 0.0005748262048896154 0.0005860240412789618 0.0003111411290628581 0.0003995720712011652
york 0.00035817260337756766 7.185327561120193e-05 0.0005860240412789618 0.0003111411290628581 0.00020623074642640783
limit 0.0004118984938842028 0.0007185327561120193 0.0006003173105784487 0.0003187299370887815 0.0002835672763363108
gencorp 1.7908630168878382e-05 1.7963318902800482e-05 1.4293269299486872e-05 7.588808025923368e-06 5.800239743242721e-05
author 8.954315084439192e-05 0.0007544593939176202 0.0007432500035733173 0.0003946180173480151 0.00038023793872368945
trader 0.0010028832894571893 0.001275395642098834 0.0006574903877763961 0.0003490851691924749 0.00012244950569067966
work 0.000752162467092892 0.0005748262048896154 0.00044309134828409303 0.0002352530488036244 0.0002448990113813593
good 0.0004118984938842028 0.0006466794805008174 0.0006860769263753698 0.0003642627852443217 0.0004962427335885439
rang 0.00023281219219541897 0.0006107528426952163 0.0010719951974615153 0.0005691606019442527 0.0002126754572522331
decis 0.0004118984938842028 0.0008622393073344231 0.0003859182710861455 0.00020489781669993094 0.0002513437222071846
accept 0.0005193502748974731 0.000970019220751226 0.0002572788473907637 0.00013659854446662062 0.00010311537321320392
final 0.0003223553430398109 0.0005209362481812139 0.00022869230879178995 0.00012142092841477389 0.0006186922392792235
want 0.0005730761654041082 0.0005568628859868149 0.0009004759658676729 0.0004780949056331722 9.022595156155343e-05
reach 0.00035817260337756766 0.0007544593939176202 0.0005002644254820405 0.0002656082809073179 0.00020623074642640783
repres 0.0004477157542219596 0.0006466794805008174 0.0003430384631876849 0.00018213139262216084 0.00026423314385883506
posit 0.0005372589050663515 0.00030537642134760817 0.00047167788688306676 0.00025043066485547113 0.000341569673768738
given 0.00026862945253317575 0.0002874131024448077 0.0010148221202635678 0.0005388053698405592 0.000341569673768738
